comment_id,vote,x_id
29,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
28,0,7c0295e6-4c06-4904-b7d5-571fdebea7d4
19,-1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
11,0,7c0295e6-4c06-4904-b7d5-571fdebea7d4
23,-1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
27,-1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
8,0,79921237-3899-4877-99d2-62fc33bb4bbc
4,0,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
28,1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
6,-1,1da61af9-df92-4377-858e-e85d623648d0
32,-1,79921237-3899-4877-99d2-62fc33bb4bbc
33,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
32,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
34,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
33,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
7,0,13944e6a-e2d1-4eec-873e-2fdc643b67f1
31,0,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
31,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
1,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
23,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
34,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
13,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
34,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
2,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
33,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
31,-1,0ef851b4-9d53-4694-b4bc-5f8b22f73cb2
3,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
0,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
27,0,c2f60f28-6d1e-4729-ad72-f989a8911f18
25,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
25,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
1,-1,86408954-a538-4669-9310-980e3055e6f9
25,-1,3137f512-59d9-4627-881a-2903e12f8758
35,-1,86408954-a538-4669-9310-980e3055e6f9
25,-1,030ae34e-8658-4517-99db-0c297ca651ab
30,0,dc493105-e662-4d9a-9e55-71f6cef4e416
11,1,f11f3162-01ad-4497-b354-0add9f979a0a
8,1,dc493105-e662-4d9a-9e55-71f6cef4e416
37,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
21,1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
21,0,81e56552-f431-44c6-a23c-8aa7c0d051dc
20,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
25,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
38,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
38,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
41,-1,030ae34e-8658-4517-99db-0c297ca651ab
38,1,94bcb277-e677-4518-8eb3-9b71752780ec
4,0,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
17,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
0,1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
0,-1,1da61af9-df92-4377-858e-e85d623648d0
4,0,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
4,-1,0d75710c-9671-40db-ba74-ad979a484cce
4,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
28,-1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
27,-1,030ae34e-8658-4517-99db-0c297ca651ab
28,0,030ae34e-8658-4517-99db-0c297ca651ab
29,1,92908b97-81d7-4c0b-8f6e-67de1993e429
6,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
19,1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
8,1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
29,0,1da61af9-df92-4377-858e-e85d623648d0
6,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
30,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
8,0,1da61af9-df92-4377-858e-e85d623648d0
32,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
7,0,030ae34e-8658-4517-99db-0c297ca651ab
34,0,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
1,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
1,-1,ebf516d7-d20b-4fef-a36b-442b049971b3
30,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
30,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
27,-1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
13,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
34,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
33,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
23,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
3,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
34,0,3137f512-59d9-4627-881a-2903e12f8758
17,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
28,0,3137f512-59d9-4627-881a-2903e12f8758
0,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
4,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
27,1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
7,1,1bb559c5-0465-4ec0-8ef5-49908042d117
8,0,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
11,1,1bb559c5-0465-4ec0-8ef5-49908042d117
28,1,1bb559c5-0465-4ec0-8ef5-49908042d117
3,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
3,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
0,1,b7397eb6-5247-4bce-9058-f92443ddcf71
28,-1,381822dd-4139-4c1f-8dea-7ecba318c59b
1,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
2,-1,0fc13665-3364-4aec-ad7b-a646810b0482
1,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
22,-1,3137f512-59d9-4627-881a-2903e12f8758
14,-1,030ae34e-8658-4517-99db-0c297ca651ab
35,-1,3137f512-59d9-4627-881a-2903e12f8758
14,-1,3137f512-59d9-4627-881a-2903e12f8758
14,1,92908b97-81d7-4c0b-8f6e-67de1993e429
35,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
3,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
25,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
0,1,dc493105-e662-4d9a-9e55-71f6cef4e416
6,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
31,1,f11f3162-01ad-4497-b354-0add9f979a0a
18,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
25,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
37,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
18,-1,030ae34e-8658-4517-99db-0c297ca651ab
21,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
20,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
37,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
37,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
30,1,c2f60f28-6d1e-4729-ad72-f989a8911f18
37,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
20,-1,030ae34e-8658-4517-99db-0c297ca651ab
18,-1,0d75710c-9671-40db-ba74-ad979a484cce
21,-1,1da61af9-df92-4377-858e-e85d623648d0
39,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
21,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
26,-1,1da61af9-df92-4377-858e-e85d623648d0
41,-1,1da61af9-df92-4377-858e-e85d623648d0
23,-1,94bcb277-e677-4518-8eb3-9b71752780ec
17,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
17,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
4,-1,e0109ba5-056f-4af6-bad6-54ccff95d415
17,-1,7b63c9c5-fe9b-44d6-bdb7-8d0c567f5342
0,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
0,0,7b63c9c5-fe9b-44d6-bdb7-8d0c567f5342
0,1,79921237-3899-4877-99d2-62fc33bb4bbc
4,-1,4e5116de-aaf7-48aa-9b1f-adf0e0c06e2c
4,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
23,-1,030ae34e-8658-4517-99db-0c297ca651ab
27,-1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
29,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
17,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
27,1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
28,0,1da61af9-df92-4377-858e-e85d623648d0
7,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
32,1,92908b97-81d7-4c0b-8f6e-67de1993e429
31,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
7,0,79921237-3899-4877-99d2-62fc33bb4bbc
4,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
34,0,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
29,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
32,0,5dafe606-d24a-42fc-b1ae-0075993b8ce4
4,0,13944e6a-e2d1-4eec-873e-2fdc643b67f1
32,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
19,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
33,0,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
28,1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
8,1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
1,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
1,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
28,1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
7,0,3137f512-59d9-4627-881a-2903e12f8758
30,1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
7,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
11,1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
8,1,381822dd-4139-4c1f-8dea-7ecba318c59b
19,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
28,0,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
25,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
14,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
27,0,e3223bd4-ae76-455c-8b75-66b848557cb1
1,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
4,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
34,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
3,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
11,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
23,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
34,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
28,0,e3223bd4-ae76-455c-8b75-66b848557cb1
22,-1,030ae34e-8658-4517-99db-0c297ca651ab
14,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
20,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
36,1,92908b97-81d7-4c0b-8f6e-67de1993e429
36,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
22,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
18,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
26,-1,0d75710c-9671-40db-ba74-ad979a484cce
39,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
39,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
38,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
39,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
37,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
18,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
40,-1,1da61af9-df92-4377-858e-e85d623648d0
38,-1,1da61af9-df92-4377-858e-e85d623648d0
43,-1,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
0,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
4,-1,6efafc2f-e31b-438f-b520-d95f79642f66
17,-1,8e95cbc1-00fc-472b-aeb0-10d75351e80b
0,-1,0d75710c-9671-40db-ba74-ad979a484cce
4,0,8e95cbc1-00fc-472b-aeb0-10d75351e80b
0,1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
17,1,79921237-3899-4877-99d2-62fc33bb4bbc
17,-1,1da61af9-df92-4377-858e-e85d623648d0
17,0,0d75710c-9671-40db-ba74-ad979a484cce
17,1,4e5116de-aaf7-48aa-9b1f-adf0e0c06e2c
0,-1,4e5116de-aaf7-48aa-9b1f-adf0e0c06e2c
17,1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
28,1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
19,0,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
23,-1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
23,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
30,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
28,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
11,1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
19,-1,1da61af9-df92-4377-858e-e85d623648d0
11,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
31,0,79921237-3899-4877-99d2-62fc33bb4bbc
31,-1,030ae34e-8658-4517-99db-0c297ca651ab
34,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
34,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
2,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
17,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
6,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
19,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
11,1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
31,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
4,1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
30,0,381822dd-4139-4c1f-8dea-7ecba318c59b
1,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
6,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
4,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
7,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
25,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
33,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
3,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
11,0,e3223bd4-ae76-455c-8b75-66b848557cb1
6,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
22,-1,86408954-a538-4669-9310-980e3055e6f9
36,0,dc493105-e662-4d9a-9e55-71f6cef4e416
31,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
20,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
36,-1,030ae34e-8658-4517-99db-0c297ca651ab
21,-1,030ae34e-8658-4517-99db-0c297ca651ab
26,-1,1da61af9-df92-4377-858e-e85d623648d0
39,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
26,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
39,-1,1da61af9-df92-4377-858e-e85d623648d0
36,1,94bcb277-e677-4518-8eb3-9b71752780ec
22,0,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,94bcb277-e677-4518-8eb3-9b71752780ec
2,-1,94bcb277-e677-4518-8eb3-9b71752780ec
39,0,94bcb277-e677-4518-8eb3-9b71752780ec
17,1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
0,1,92908b97-81d7-4c0b-8f6e-67de1993e429
17,-1,6efafc2f-e31b-438f-b520-d95f79642f66
4,-1,3137f512-59d9-4627-881a-2903e12f8758
23,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
8,1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
27,0,cf56906c-9eeb-447a-9b32-504fcbaed5c4
29,1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
8,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
0,-1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
7,0,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
32,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
2,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
33,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
2,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
32,0,13944e6a-e2d1-4eec-873e-2fdc643b67f1
31,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
6,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
0,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
19,0,5dafe606-d24a-42fc-b1ae-0075993b8ce4
34,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
8,1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
7,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
3,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
11,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
1,0,381822dd-4139-4c1f-8dea-7ecba318c59b
13,-1,381822dd-4139-4c1f-8dea-7ecba318c59b
6,-1,64c735c5-eaeb-4d8d-83b2-b6e7723e5425
7,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
4,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
30,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
11,1,c2f60f28-6d1e-4729-ad72-f989a8911f18
2,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
14,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
2,0,e3223bd4-ae76-455c-8b75-66b848557cb1
14,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
22,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
25,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
20,-1,6efafc2f-e31b-438f-b520-d95f79642f66
6,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
14,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
14,-1,0d75710c-9671-40db-ba74-ad979a484cce
36,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
22,-1,55e229f3-4b57-4930-a7ed-844910104ab3
6,-1,55e229f3-4b57-4930-a7ed-844910104ab3
17,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
22,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
22,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
20,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
36,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
18,-1,79921237-3899-4877-99d2-62fc33bb4bbc
37,-1,1da61af9-df92-4377-858e-e85d623648d0
38,1,4b7326b8-6d23-48b2-b416-df2a274caeb8
39,-1,0d75710c-9671-40db-ba74-ad979a484cce
26,-1,1da61af9-df92-4377-858e-e85d623648d0
34,-1,94bcb277-e677-4518-8eb3-9b71752780ec
31,-1,94bcb277-e677-4518-8eb3-9b71752780ec
13,0,94bcb277-e677-4518-8eb3-9b71752780ec
27,1,94bcb277-e677-4518-8eb3-9b71752780ec
20,0,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,1da61af9-df92-4377-858e-e85d623648d0
17,-1,1da61af9-df92-4377-858e-e85d623648d0
4,-1,7b63c9c5-fe9b-44d6-bdb7-8d0c567f5342
17,-1,e0109ba5-056f-4af6-bad6-54ccff95d415
27,0,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
29,0,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
8,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
4,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
6,0,74887b4d-b07b-4cb4-bd64-5801f0d30abf
31,-1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
31,-1,1da61af9-df92-4377-858e-e85d623648d0
31,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
30,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
17,0,74887b4d-b07b-4cb4-bd64-5801f0d30abf
11,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
31,-1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
3,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
1,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
17,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
32,1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
8,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
3,0,381822dd-4139-4c1f-8dea-7ecba318c59b
13,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
23,-1,030ae34e-8658-4517-99db-0c297ca651ab
0,0,350313a1-fa8b-478d-b682-f979e2a6b8de
13,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
19,-1,55c9736c-e90f-4628-aa50-745de8d77c0d
7,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
6,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
31,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
30,0,98b85458-c3a2-40ab-8281-88b5f47ffeeb
29,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
29,-1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
0,1,e3223bd4-ae76-455c-8b75-66b848557cb1
22,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
36,0,1da61af9-df92-4377-858e-e85d623648d0
22,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
20,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
35,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
20,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
35,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
35,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
22,0,6efafc2f-e31b-438f-b520-d95f79642f66
11,0,dc493105-e662-4d9a-9e55-71f6cef4e416
0,1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
35,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
20,0,0d75710c-9671-40db-ba74-ad979a484cce
13,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
35,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
25,-1,6efafc2f-e31b-438f-b520-d95f79642f66
34,1,350313a1-fa8b-478d-b682-f979e2a6b8de
13,-1,6efafc2f-e31b-438f-b520-d95f79642f66
29,1,f11f3162-01ad-4497-b354-0add9f979a0a
1,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
17,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
0,-1,f11f3162-01ad-4497-b354-0add9f979a0a
8,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
0,1,b2d69188-483b-41e4-aa3a-e5381740f48f
35,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
22,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
7,-1,6efafc2f-e31b-438f-b520-d95f79642f66
25,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
20,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
3,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
27,-1,f11f3162-01ad-4497-b354-0add9f979a0a
11,0,5dafe606-d24a-42fc-b1ae-0075993b8ce4
34,-1,6efafc2f-e31b-438f-b520-d95f79642f66
31,-1,55e229f3-4b57-4930-a7ed-844910104ab3
20,1,1bb559c5-0465-4ec0-8ef5-49908042d117
4,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
20,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
22,-1,f11f3162-01ad-4497-b354-0add9f979a0a
11,1,55e229f3-4b57-4930-a7ed-844910104ab3
6,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
13,1,f11f3162-01ad-4497-b354-0add9f979a0a
32,1,55e229f3-4b57-4930-a7ed-844910104ab3
20,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
0,1,e0109ba5-056f-4af6-bad6-54ccff95d415
28,0,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
29,1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
4,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
19,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
8,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
19,0,cf56906c-9eeb-447a-9b32-504fcbaed5c4
30,1,4b7326b8-6d23-48b2-b416-df2a274caeb8
7,1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
31,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
29,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
34,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
1,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
34,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
23,-1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
13,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
23,1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
2,-1,79921237-3899-4877-99d2-62fc33bb4bbc
11,1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
1,1,1bb559c5-0465-4ec0-8ef5-49908042d117
13,-1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
2,0,fefd4257-0de6-4ef0-9695-560ec0757fca
3,-1,79921237-3899-4877-99d2-62fc33bb4bbc
23,-1,fefd4257-0de6-4ef0-9695-560ec0757fca
19,0,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
6,-1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
23,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
2,0,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
32,1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
2,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
28,1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
23,-1,9cc3a0ef-8a50-4a8a-a0d3-7b32dbc9deeb
6,-1,fefd4257-0de6-4ef0-9695-560ec0757fca
30,-1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
3,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
33,0,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
0,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
28,1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
23,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
34,0,b7397eb6-5247-4bce-9058-f92443ddcf71
2,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
27,-1,64c735c5-eaeb-4d8d-83b2-b6e7723e5425
0,-1,64c735c5-eaeb-4d8d-83b2-b6e7723e5425
32,0,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
34,1,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
8,0,ccfa701a-a49c-4fa8-83d9-1fcdecacfafd
25,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
